,time,position
400,40.04004004004004,-7845.703551399247
401,40.14014014014014,-7885.03116730344
402,40.24024024024024,-7924.456979502025
403,40.34034034034034,-7963.980987995003
404,40.44044044044044,-8003.603192782372
405,40.54054054054054,-8043.323593864135
406,40.64064064064064,-8083.142191240289
407,40.74074074074074,-8123.058984910836
408,40.84084084084084,-8163.073974875777
409,40.94094094094094,-8203.187161135109
410,41.04104104104104,-8243.398543688834
411,41.14114114114114,-8283.708122536951
412,41.24124124124124,-8324.115897679461
413,41.34134134134134,-8364.621869116365
414,41.44144144144144,-8405.22603684766
415,41.54154154154154,-8445.928400873347
416,41.64164164164164,-8486.728961193427
417,41.74174174174174,-8527.627717807898
418,41.84184184184184,-8568.624670716763
419,41.94194194194194,-8609.71981992002
420,42.04204204204204,-8650.91316541767
421,42.14214214214214,-8692.204707209712
422,42.24224224224224,-8733.594445296147
423,42.34234234234234,-8775.082379676975
424,42.44244244244244,-8816.668510352194
425,42.54254254254254,-8858.352837321807
426,42.64264264264264,-8900.135360585811
427,42.74274274274275,-8942.01608014421
428,42.84284284284285,-8983.994995997002
429,42.94294294294295,-9026.072108144182
430,43.04304304304305,-9068.247416585758
431,43.14314314314315,-9110.520921321726
432,43.24324324324325,-9152.892622352085
433,43.34334334334335,-9195.362519676837
434,43.44344344344345,-9237.930613295983
435,43.54354354354355,-9280.596903209518
436,43.64364364364365,-9323.361389417449
437,43.74374374374375,-9366.22407191977
438,43.84384384384385,-9409.184950716486
439,43.94394394394395,-9452.244025807593
440,44.04404404404405,-9495.401297193092
441,44.14414414414415,-9538.656764872983
442,44.24424424424425,-9582.010428847268
443,44.34434434434435,-9625.462289115945
444,44.44444444444445,-9669.012345679015
445,44.54454454454455,-9712.660598536477
446,44.64464464464465,-9756.407047688332
447,44.74474474474475,-9800.251693134578
448,44.84484484484485,-9844.194534875218
449,44.94494494494495,-9888.235572910251
450,45.04504504504505,-9932.374807239676
451,45.14514514514515,-9976.612237863492
452,45.24524524524525,-10020.947864781701
453,45.34534534534535,-10065.381687994302
454,45.44544544544545,-10109.913707501299
455,45.54554554554555,-10154.543923302685
456,45.64564564564565,-10199.272335398464
457,45.74574574574575,-10244.098943788636
458,45.84584584584585,-10289.0237484732
459,45.94594594594595,-10334.046749452156
460,46.04604604604605,-10379.167946725507
461,46.14614614614615,-10424.38734029325
462,46.24624624624625,-10469.704930155383
463,46.34634634634635,-10515.12071631191
464,46.44644644644645,-10560.63469876283
465,46.54654654654655,-10606.246877508142
466,46.64664664664665,-10651.957252547847
467,46.74674674674675,-10697.765823881944
468,46.84684684684685,-10743.672591510433
469,46.94694694694695,-10789.677555433314
470,47.04704704704705,-10835.780715650588
471,47.14714714714715,-10881.982072162255
472,47.24724724724725,-10928.281624968315
473,47.34734734734735,-10974.679374068766
474,47.44744744744745,-11021.17531946361
475,47.54754754754755,-11067.769461152848
476,47.64764764764765,-11114.461799136478
477,47.74774774774775,-11161.252333414499
478,47.84784784784785,-11208.141063986914
479,47.94794794794795,-11255.12799085372
480,48.04804804804805,-11302.213114014918
481,48.14814814814815,-11349.39643347051
482,48.24824824824825,-11396.677949220493
483,48.34834834834835,-11444.057661264871
484,48.44844844844845,-11491.53556960364
485,48.54854854854855,-11539.111674236801
486,48.64864864864865,-11586.785975164355
487,48.74874874874875,-11634.558472386303
488,48.84884884884885,-11682.429165902642
489,48.94894894894895,-11730.398055713373
490,49.04904904904905,-11778.465141818499
491,49.14914914914915,-11826.630424218016
492,49.24924924924925,-11874.893902911925
493,49.34934934934935,-11923.255577900225
494,49.44944944944945,-11971.715449182919
495,49.54954954954955,-12020.273516760006
496,49.64964964964965,-12068.929780631484
497,49.74974974974975,-12117.684240797356
498,49.84984984984985,-12166.536897257622
499,49.94994994994995,-12215.487750012277
500,50.050050050050054,-12264.536799061327
501,50.150150150150154,-12313.684044404768
502,50.250250250250254,-12362.929486042602
503,50.350350350350354,-12412.27312397483
504,50.450450450450454,-12461.714958201446
505,50.550550550550554,-12511.254988722458
506,50.650650650650654,-12560.893215537862
507,50.750750750750754,-12610.629638647659
508,50.850850850850854,-12660.464258051848
509,50.950950950950954,-12710.397073750431
510,51.051051051051054,-12760.428085743404
511,51.151151151151154,-12810.55729403077
512,51.251251251251254,-12860.78469861253
513,51.351351351351354,-12911.11029948868
514,51.451451451451454,-12961.534096659225
515,51.551551551551555,-13012.056090124159
516,51.651651651651655,-13062.67627988349
517,51.751751751751755,-13113.39466593721
518,51.851851851851855,-13164.211248285324
519,51.951951951951955,-13215.126026927832
520,52.052052052052055,-13266.13900186473
521,52.152152152152155,-13317.250173096021
522,52.252252252252255,-13368.459540621705
523,52.352352352352355,-13419.767104441782
524,52.452452452452455,-13471.17286455625
525,52.552552552552555,-13522.67682096511
526,52.652652652652655,-13574.278973668366
527,52.752752752752755,-13625.979322666011
528,52.852852852852855,-13677.77786795805
529,52.952952952952955,-13729.674609544483
530,53.053053053053056,-13781.669547425305
531,53.153153153153156,-13833.762681600521
532,53.253253253253256,-13885.954012070131
533,53.353353353353356,-13938.243538834133
534,53.453453453453456,-13990.631261892526
535,53.553553553553556,-14043.11718124531
536,53.653653653653656,-14095.701296892492
537,53.753753753753756,-14148.383608834061
538,53.853853853853856,-14201.164117070024
539,53.953953953953956,-14254.042821600382
540,54.054054054054056,-14307.01972242513
541,54.154154154154156,-14360.09481954427
542,54.254254254254256,-14413.268112957805
543,54.354354354354356,-14466.539602665733
544,54.454454454454456,-14519.90928866805
545,54.55455455455456,-14573.37717096476
546,54.65465465465466,-14626.943249555863
547,54.75475475475476,-14680.60752444136
548,54.85485485485486,-14734.36999562125
549,54.95495495495496,-14788.230663095528
550,55.05505505505506,-14842.189526864204
551,55.15515515515516,-14896.24658692727
552,55.25525525525526,-14950.40184328473
553,55.35535535535536,-15004.655295936578
554,55.45545545545546,-15059.006944882824
555,55.55555555555556,-15113.456790123459
556,55.65565565565566,-15168.004831658487
557,55.75575575575576,-15222.651069487909
558,55.85585585585586,-15277.395503611722
559,55.95595595595596,-15332.238134029927
560,56.05605605605606,-15387.178960742527
561,56.15615615615616,-15442.217983749519
562,56.25625625625626,-15497.355203050902
563,56.35635635635636,-15552.590618646676
564,56.45645645645646,-15607.924230536846
565,56.55655655655656,-15663.356038721406
566,56.65665665665666,-15718.886043200358
567,56.75675675675676,-15774.514243973705
568,56.85685685685686,-15830.240641041444
569,56.95695695695696,-15886.065234403575
570,57.05705705705706,-15941.988024060098
571,57.15715715715716,-15998.009010011014
572,57.25725725725726,-16054.128192256321
573,57.35735735735736,-16110.345570796024
574,57.45745745745746,-16166.661145630116
575,57.55755755755756,-16223.074916758604
576,57.65765765765766,-16279.58688418148
577,57.75775775775776,-16336.197047898751
578,57.85785785785786,-16392.905407910413
579,57.95795795795796,-16449.711964216473
580,58.05805805805806,-16506.61671681692
581,58.15815815815816,-16563.619665711758
582,58.25825825825826,-16620.72081090099
583,58.35835835835836,-16677.92015238462
584,58.45845845845846,-16735.217690162637
585,58.55855855855856,-16792.613424235045
586,58.65865865865866,-16850.10735460185
587,58.75875875875876,-16907.699481263047
588,58.85885885885886,-16965.389804218634
589,58.95895895895896,-17023.178323468615
590,59.05905905905906,-17081.06503901299
591,59.15915915915916,-17139.049950851753
592,59.25925925925926,-17197.133058984913
593,59.35935935935936,-17255.31436341246
594,59.45945945945946,-17313.593864134407
595,59.55955955955956,-17371.97156115074
596,59.65965965965966,-17430.44745446147
597,59.75975975975976,-17489.021544066592
598,59.85985985985987,-17547.693829966105
599,59.95995995995997,-17606.464312160013
600,60.06006006006007,-17665.332990648312
601,60.16016016016017,-17724.299865431003
602,60.26026026026027,-17783.364936508086
603,60.36036036036037,-17842.528203879563
604,60.46046046046047,-17901.78966754543
605,60.56056056056057,-17961.14932750569
606,60.66066066066067,-18020.60718376034
607,60.76076076076077,-18080.16323630939
608,60.86086086086087,-18139.817485152827
609,60.96096096096097,-18199.569930290654
610,61.06106106106107,-18259.42057172288
611,61.16116116116117,-18319.369409449497
612,61.26126126126127,-18379.416443470505
613,61.36136136136137,-18439.5616737859
614,61.46146146146147,-18499.805100395697
615,61.56156156156157,-18560.14672329988
616,61.66166166166167,-18620.58654249846
617,61.76176176176177,-18681.124557991432
618,61.86186186186187,-18741.760769778793
619,61.96196196196197,-18802.49517786055
620,62.06206206206207,-18863.327782236694
621,62.16216216216217,-18924.258582907238
622,62.26226226226227,-18985.28757987217
623,62.36236236236237,-19046.414773131495
624,62.46246246246247,-19107.640162685213
625,62.56256256256257,-19168.963748533322
626,62.66266266266267,-19230.385530675827
627,62.76276276276277,-19291.90550911272
628,62.86286286286287,-19353.52368384401
629,62.96296296296297,-19415.24005486969
630,63.06306306306307,-19477.054622189764
631,63.16316316316317,-19538.96738580423
632,63.26326326326327,-19600.978345713083
633,63.36336336336337,-19663.087501916336
634,63.46346346346347,-19725.29485441398
635,63.56356356356357,-19787.600403206015
636,63.66366366366367,-19850.004148292443
637,63.76376376376377,-19912.50608967326
638,63.86386386386387,-19975.106227348475
639,63.96396396396397,-20037.80456131808
640,64.06406406406407,-20100.601091582077
641,64.16416416416416,-20163.49581814046
642,64.26426426426427,-20226.488740993253
643,64.36436436436436,-20289.57986014042
644,64.46446446446447,-20352.769175581994
645,64.56456456456456,-20416.05668731795
646,64.66466466466467,-20479.44239534831
647,64.76476476476476,-20542.926299673043
648,64.86486486486487,-20606.50840029219
649,64.96496496496496,-20670.18869720571
650,65.06506506506507,-20733.967190413645
651,65.16516516516516,-20797.843879915952
652,65.26526526526527,-20861.818765712665
653,65.36536536536536,-20925.89184780376
654,65.46546546546547,-20990.063126189256
655,65.56556556556556,-21054.332600869137
656,65.66566566566567,-21118.70027184342
657,65.76576576576576,-21183.166139112087
658,65.86586586586587,-21247.730202675153
659,65.96596596596596,-21312.392462532604
660,66.06606606606607,-21377.152918684456
661,66.16616616616616,-21442.01157113069
662,66.26626626626627,-21506.968419871326
663,66.36636636636636,-21572.023464906346
664,66.46646646646647,-21637.17670623577
665,66.56656656656656,-21702.428143859575
666,66.66666666666667,-21767.777777777785
667,66.76676676676676,-21833.225607990375
668,66.86686686686687,-21898.771634497363
669,66.96696696696696,-21964.41585729874
670,67.06706706706707,-22030.15827639452
671,67.16716716716716,-22095.998891784675
672,67.26726726726727,-22161.937703469237
673,67.36736736736736,-22227.974711448187
674,67.46746746746747,-22294.109915721532
675,67.56756756756756,-22360.34331628926
676,67.66766766766767,-22426.674913151393
677,67.76776776776777,-22493.10470630791
678,67.86786786786787,-22559.632695758824
679,67.96796796796797,-22626.258881504127
680,68.06806806806807,-22692.98326354383
681,68.16816816816817,-22759.80584187791
682,68.26826826826827,-22826.7266165064
683,68.36836836836838,-22893.745587429283
684,68.46846846846847,-22960.862754646543
685,68.56856856856858,-23028.07811815821
686,68.66866866866867,-23095.391677964257
687,68.76876876876878,-23162.803434064706
688,68.86886886886887,-23230.313386459537
689,68.96896896896898,-23297.921535148773
690,69.06906906906907,-23365.62788013239
691,69.16916916916918,-23433.43242141041
692,69.26926926926927,-23501.33515898281
693,69.36936936936938,-23569.336092849615
694,69.46946946946947,-23637.4352230108
695,69.56956956956958,-23705.632549466394
696,69.66966966966967,-23773.928072216364
697,69.76976976976978,-23842.32179126074
698,69.86986986986987,-23910.813706599496
699,69.96996996996998,-23979.403818232655
700,70.07007007007007,-24048.092126160198
701,70.17017017017018,-24116.878630382143
702,70.27027027027027,-24185.76333089847
703,70.37037037037038,-24254.7462277092
704,70.47047047047047,-24323.82732081431
705,70.57057057057058,-24393.00661021383
706,70.67067067067067,-24462.284095907722
707,70.77077077077078,-24531.659777896024
708,70.87087087087087,-24601.133656178703
709,70.97097097097098,-24670.70573075579
710,71.07107107107107,-24740.376001627257
711,71.17117117117118,-24810.14446879313
712,71.27127127127127,-24880.011132253378
713,71.37137137137138,-24949.975992008032
714,71.47147147147147,-25020.039048057068
715,71.57157157157158,-25090.200300400513
716,71.67167167167167,-25160.45974903833
717,71.77177177177178,-25230.817393970556
718,71.87187187187187,-25301.27323519716
719,71.97197197197198,-25371.827272718172
720,72.07207207207207,-25442.479506533564
721,72.17217217217218,-25513.22993664336
722,72.27227227227228,-25584.078563047533
723,72.37237237237238,-25655.025385746118
724,72.47247247247248,-25726.070404739075
725,72.57257257257258,-25797.21362002644
726,72.67267267267268,-25868.455031608188
727,72.77277277277278,-25939.79463948434
728,72.87287287287288,-26011.23244365487
729,72.97297297297298,-26082.768444119803
730,73.07307307307308,-26154.40264087912
731,73.17317317317318,-26226.13503393284
732,73.27327327327328,-26297.965623280943
733,73.37337337337338,-26369.89440892345
734,73.47347347347348,-26441.921390860334
735,73.57357357357358,-26514.04656909162
736,73.67367367367368,-26586.269943617295
737,73.77377377377378,-26658.59151443737
738,73.87387387387388,-26731.011281551826
739,73.97397397397398,-26803.529244960686
740,74.07407407407408,-26876.145404663926
741,74.17417417417418,-26948.85976066157
